  <V(alpha_n+1,beta_n)> (cm^-1)
 symmetry unit 0 Vnorm1=    150.00000000000003     
   237.49411191526758        1.2853950900785485E-004 case 1
   238.05977771039929        3.2326160728728882E-002 case 2
   242.11113815092264        1.4790009796048906E-010 case 3
   242.04041724832820        4.0494745116620669E-008 case 4
   228.93309271707383        2.0679187985957838E-002 case 5
   237.89488439237070       0.94682236328326441      case 6
   233.74906150705826        4.5634853073145678E-007 case 7
   235.66149284073109        4.3251501865073557E-005 case 8

 symmetry unit 3 Vnorm2=    1349.9999999999982     
   238.50049758490590        1.8322994599273931E-004 case 1
   240.81732813765771        1.4537147459865519E-002 case 2
   231.61321270964589        1.7154689216682797E-025 case 3
   231.61321270964589        2.3561764467842838E-020 case 4
   252.98292585539650        1.0926991448403610E-002 case 5
   243.94144216480032       0.97435263114573289      case 6
   231.61321270964589        3.7812932487541884E-020 case 7
   231.61321270964589        5.1935619343279792E-015 case 8

 symmetry unit 4 Vnorm2=    1349.9999999999982     
   248.82005017688741        9.0190805643391335E-008 case 1
   246.96789627992723        1.1582806697637385E-004 case 2
   237.50024187716730        1.1521769612958616E-012 case 3
   232.82860810923356        1.7440548049682667E-008 case 4
   254.21055222832467        2.2512561262928482E-003 case 5
   249.72656433521422       0.99222363379220835      case 6
   242.13149075658117        1.7971993636242446E-007 case 7
   252.29674824667694        5.4089946620802147E-003 case 8

 symmetry unit 5 Vnorm2=    1349.9999999999982     
   219.08352955963534        3.7695380893233803E-006 case 1
   224.95641218233644        1.4366779399176193E-002 case 2
   210.12101851486483        2.3393131223710883E-008 case 3
   233.32169592913965        8.5733597963068220E-007 case 4
   222.78923806359472        2.2315049312487449E-002 case 5
   235.96901988888888       0.93178006822597903      case 6
   218.70476537620650        1.2158700397423888E-003 case 7
   236.91646788232654        3.0317582755414740E-002 case 8

 symmetry unit 6 Vnorm2=    1349.9999999999982     
   236.22294015725839        2.1597258458657995E-004 case 1
   227.75382134938201        1.9403315329649265E-003 case 2
   236.01091564779355        1.0777231851450108E-004 case 3
   220.62344357287955        2.2930812963947681E-004 case 4
   242.93323383811668        8.0493254986344683E-003 case 5
   238.79666323929467       0.83790178164025342      case 6
   238.52070653071675        2.7754114426163695E-003 case 7
   240.74708766574267       0.14878009685279031      case 8

 symmetry unit 7 Vnorm2=    1349.9999999999982     
   237.25126894174011        5.0707154854588172E-006 case 1
   244.99431489830135        1.1089082690487525E-004 case 2
   236.44534784405383        1.8674212381179731E-006 case 3
   226.59002416063228        4.7915932665253111E-005 case 4
   237.21011009319642        7.7995672565975812E-003 case 5
   240.64112855802907       0.80066560485686977      case 6
   234.36531821789083        2.9607210524494358E-003 case 7
   236.66770136444919       0.18840836193778945      case 8

 symmetry unit 8 Vnorm2=    1349.9999999999982     
   213.33978455886779        2.7002857481196440E-005 case 1
   229.62380546696059        7.2928805504000032E-003 case 2
   232.61995849045030        2.2733647885059418E-005 case 3
   224.11212287518399        5.7361803276610022E-002 case 4
   205.72430455756933        7.1049552381100937E-003 case 5
   232.69769802857792       0.27263521403986796      case 6
   225.87585043026615        3.9135275558113154E-003 case 7
   228.27987414396580       0.65164188283383440      case 8
 -------------Average--------------
 symmetry unit 9 Vnorm2=    1349.9999999999982     
   236.19690147789544        6.3309222837169629E-005 case 1
   234.93226007893719        7.9099422596628048E-003 case 2
   235.43019026745844        1.4711089873268274E-005 case 3
   224.10153787459205        6.4051646391450239E-003 case 4
   230.87969178688905        1.1235558491939541E-002 case 5
   240.28251220686974       0.84961840990632431      case 6
   230.66077356366549        1.2156562221476792E-003 case 7
   232.51090693253647       0.12353724816807030      case 8

 ----------------------------------
